"geo","time","pop","gdp_pc","gini","u5mr"
"tcd",1970,3644911,1337.708812,47.2,259.6189136
"slv",1970,3668592,4810.467219,51.5,155.1
"esh",1970,76875,,,
"zaf",1970,22502502,10394.30952,70.1,146.3976123
"gnq",1970,290905,1192.500662,50.5,239.1775242
"myt",1970,36965,,,
"cok",1970,21406,,,51.7
"mmr",1970,27166045,1438.400578,44.3,179.2
"mex",1970,52029859,8756.838443,56.1,108.6
"dza",1970,14550033,7226.61489,40.1,242.2
"grd",1970,94430,2657.637682,,84.31276163
"svk",1970,4531874,10978.47665,26.2,30.72159724
"gnb",1970,711828,1755.709407,48.5,265.5258782
"bol",1970,4505774,3678.240268,54.9,231.3
"nor",1970,3875719,22186.12402,32.8,16.2
"tun",1970,5060393,2990.005042,59.2,180.6
"ukr",1970,47086758,7849.670787,36.2,35.23098221
"mne",1970,519697,10227.90535,36.2,52.37672575
"uzb",1970,11972994,3321.07283,34.3,147.9109568
"bgr",1970,8494765,7971.424462,21.4,38.9
"som",1970,3445420,1083.398731,42,228.1251613
"idn",1970,114834781,2082.105953,44,165.6
"mda",1970,3594516,5211.798768,21.4,67.54904115
"mdv",1970,115703,1404.247023,,260.9
"sur",1970,371268,8786.091844,41.5,69.65752484
"tca",1970,5632,2884.72798,,
"pcn",1970,89,,,
"blr",1970,9039436,5460.900216,23,27.88
"dom",1970,4503114,3233.764581,45,121.8
"svn",1970,1669583,12523.82581,25.8,26.90191377
"ala",1970,20744,,,
"rus",1970,130126383,14915.0105,23,44.2
"kna",1970,44882,4286.76418,,69.4
"hkg",1970,3958197,8595.737981,,
"geo",1970,4707327,5212.302438,35.9,75.76888538
"ant",1970,159058,,,
"tkm",1970,2188499,10044.76935,34.9,125.6740149
"hnd",1970,2691309,2771.274305,61.9,147.9
"gbr",1970,55611401,16932.7714,28.9,21
"cze",1970,9811291,15038.13014,24.7,25.21740423
"wsm",1970,143175,3748.45476,,137.5445971
"wlf",1970,8840,,,
"glp",1970,319329,,,
"dji",1970,159667,4357.084522,41.1,186.9514869
"hti",1970,4708639,1970.193075,51.2,245.1
"tto",1970,945996,11495.35989,51.6,51.6
"guf",1970,47929,,,
"hun",1970,10345553,12916.75591,27,42.7
"nic",1970,2398095,6030.928434,43.2,171.4
"pri",1970,2709813,15219.68783,,
"jam",1970,1873353,7879.733973,33,57.8
"isl",1970,204392,14937.4377,,15.8
"bdi",1970,3457113,781.6865745,37.3,247.6
"lby",1970,2114264,67491.07707,38.8,137.8
"lie",1970,21266,,,
"tjk",1970,2919586,4703.252288,36.3,157.529939
"atg",1970,65369,5806.939463,,55.87377236
"dnk",1970,4930118,21989.92665,29.3,16.6
"esp",1970,33923240,12232.77499,34.6,29.2
"niu",1970,5130,,,
"stp",1970,74251,2196.308246,,86.9
"pse",1970,1124843,1403.938184,40.8,131.9904899
"tha",1970,36884914,2323.191348,44.4,99.7
"kgz",1970,2964499,3377.069359,33.9,122.6901567
"fin",1970,4606740,16244.90435,30.5,16.1
"grl",1970,46075,9960.711827,,
"flk",1970,1991,,,
"vnm",1970,43407291,1053.131155,36.6,85.7
"grc",1970,8778676,12366.12499,41.8,37.5
"gtm",1970,5423384,4606.041993,46.9,174.1
"aia",1970,6400,,,
"can",1970,21439200,19841.90867,33.8,22
"ury",1970,2809799,7933.603768,36.2,54.3
"shn",1970,4885,,,
"khm",1970,7022185,1642.840892,41.8,225.6371359
"yem_north",1970,4897592,,,
"kir",1970,51181,3135.71492,,140
"chl",1970,9561868,7381.958846,47.4,79.6
"ven",1970,11587758,15389.93683,47.2,62.6
"reu",1970,462025,,,
"mng",1970,1278825,1695.038535,39.7,200.6453518
"lso",1970,1032240,741.5864126,54.6,177
"brb",1970,238847,9012.926116,,48.1
"uga",1970,9446024,1079.014696,48.8,184.6
"mnp",1970,13203,,,
"afg",1970,11121097,1174.125447,29.7,307.8
"isr",1970,2849623,11062.06211,37.5,29.43074227
"ton",1970,84370,1717.807915,,50.2
